timestamp,next_arr,next_pred,next_sched,diff_a_p,diff_a_s,diff_s_p,time_to_next,next_arr_sched,next_pred_sched,next_sched_spec
2018-11-05 06:00:06,22849.0,22746.0,22740.0,103.0,109.0,-6.0,1243.0,False,False,False
2018-11-05 06:00:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,1215.0,False,False,False
2018-11-05 06:01:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,1185.0,False,False,False
2018-11-05 06:01:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,1155.0,False,False,False
2018-11-05 06:02:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,1125.0,False,False,False
2018-11-05 06:03:03,22849.0,22743.0,22740.0,106.0,109.0,-3.0,1066.0,False,False,False
2018-11-05 06:03:33,22849.0,22773.0,22740.0,76.0,109.0,-33.0,1036.0,False,False,False
2018-11-05 06:04:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,1005.0,False,False,False
2018-11-05 06:04:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,975.0,False,False,False
2018-11-05 06:05:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,945.0,False,False,False
2018-11-05 06:05:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,915.0,False,False,False
2018-11-05 06:06:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,885.0,False,False,False
2018-11-05 06:06:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,855.0,False,False,False
2018-11-05 06:07:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,825.0,False,False,False
2018-11-05 06:07:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,795.0,False,False,False
2018-11-05 06:08:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,765.0,False,False,False
2018-11-05 06:08:33,22849.0,22773.0,22740.0,76.0,109.0,-33.0,736.0,False,False,False
2018-11-05 06:09:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,705.0,False,False,False
2018-11-05 06:09:33,22849.0,22773.0,22740.0,76.0,109.0,-33.0,676.0,False,False,False
2018-11-05 06:10:03,22849.0,22803.0,22740.0,46.0,109.0,-63.0,646.0,False,False,False
2018-11-05 06:10:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,615.0,False,False,False
2018-11-05 06:11:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,585.0,False,False,False
2018-11-05 06:11:33,22849.0,22773.0,22740.0,76.0,109.0,-33.0,556.0,False,False,False
2018-11-05 06:12:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,525.0,False,False,False
2018-11-05 06:12:33,22849.0,22773.0,22740.0,76.0,109.0,-33.0,496.0,False,False,False
2018-11-05 06:13:03,22849.0,22803.0,22740.0,46.0,109.0,-63.0,466.0,False,False,False
2018-11-05 06:13:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,435.0,False,False,False
2018-11-05 06:14:04,22849.0,22804.0,22740.0,45.0,109.0,-64.0,405.0,False,False,False
2018-11-05 06:14:34,22849.0,22774.0,22740.0,75.0,109.0,-34.0,375.0,False,False,False
2018-11-05 06:15:04,22849.0,22924.0,22740.0,-75.0,109.0,-184.0,345.0,False,False,False
2018-11-05 06:15:34,22849.0,22894.0,22740.0,-45.0,109.0,-154.0,315.0,False,False,False
2018-11-05 06:16:04,22849.0,22924.0,22740.0,-75.0,109.0,-184.0,285.0,False,False,False
2018-11-05 06:16:34,22849.0,22894.0,22740.0,-45.0,109.0,-154.0,255.0,False,False,False
2018-11-05 06:17:04,22849.0,22924.0,22740.0,-75.0,109.0,-184.0,225.0,False,False,False
2018-11-05 06:17:34,22849.0,22894.0,22740.0,-45.0,109.0,-154.0,195.0,False,False,False
2018-11-05 06:18:04,22849.0,22924.0,22740.0,-75.0,109.0,-184.0,165.0,False,False,False
2018-11-05 06:18:34,22849.0,22894.0,22740.0,-45.0,109.0,-154.0,135.0,False,False,False
2018-11-05 06:19:04,22849.0,22804.0,23340.0,45.0,-491.0,536.0,105.0,False,False,False
2018-11-05 06:19:34,22849.0,22834.0,23340.0,15.0,-491.0,506.0,75.0,False,False,False
2018-11-05 06:20:04,22849.0,22834.0,23340.0,15.0,-491.0,506.0,45.0,False,False,False
2018-11-05 06:20:34,22849.0,22864.0,23340.0,-15.0,-491.0,476.0,15.0,False,False,False
2018-11-05 06:21:04,23389.0,23464.0,23340.0,-75.0,49.0,-124.0,525.0,False,False,False
2018-11-05 06:21:34,23389.0,23494.0,23340.0,-105.0,49.0,-154.0,495.0,False,False,False
2018-11-05 06:22:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,465.0,False,False,False
2018-11-05 06:22:34,23389.0,23374.0,23340.0,15.0,49.0,-34.0,435.0,False,False,False
2018-11-05 06:23:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,405.0,False,False,False
2018-11-05 06:23:34,23389.0,23374.0,23340.0,15.0,49.0,-34.0,375.0,False,False,False
2018-11-05 06:24:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,345.0,False,False,False
2018-11-05 06:24:34,23389.0,23374.0,23340.0,15.0,49.0,-34.0,315.0,False,False,False
2018-11-05 06:25:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,285.0,False,False,False
2018-11-05 06:25:34,23389.0,23374.0,23340.0,15.0,49.0,-34.0,255.0,False,False,False
2018-11-05 06:26:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,225.0,False,False,False
2018-11-05 06:26:34,23389.0,23374.0,23340.0,15.0,49.0,-34.0,195.0,False,False,False
2018-11-05 06:27:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,165.0,False,False,False
2018-11-05 06:27:34,23389.0,23314.0,23340.0,75.0,49.0,26.0,135.0,False,False,False
2018-11-05 06:28:04,23389.0,23404.0,23340.0,-15.0,49.0,-64.0,105.0,False,False,False
2018-11-05 06:28:34,23389.0,23374.0,23340.0,15.0,49.0,-34.0,75.0,False,False,False
2018-11-05 06:29:04,23389.0,23374.0,23940.0,15.0,-551.0,566.0,45.0,False,False,False
2018-11-05 06:30:34,24048.5,23974.0,23940.0,74.5,108.5,-34.0,614.5,False,False,False
2018-11-05 06:31:06,24048.5,24006.0,23940.0,42.5,108.5,-66.0,582.5,False,False,False
2018-11-05 06:31:34,24048.5,23974.0,23940.0,74.5,108.5,-34.0,554.5,False,False,False
2018-11-05 06:32:04,24048.5,24004.0,23940.0,44.5,108.5,-64.0,524.5,False,False,False
2018-11-05 06:33:04,24048.5,23944.0,23940.0,104.5,108.5,-4.0,464.5,False,False,False
2018-11-05 06:33:34,24048.5,23974.0,23940.0,74.5,108.5,-34.0,434.5,False,False,False
2018-11-05 06:34:04,24048.5,24004.0,23940.0,44.5,108.5,-64.0,404.5,False,False,False
2018-11-05 06:34:34,24048.5,23974.0,23940.0,74.5,108.5,-34.0,374.5,False,False,False
2018-11-05 06:35:04,24048.5,24004.0,23940.0,44.5,108.5,-64.0,344.5,False,False,False
2018-11-05 06:35:34,24048.5,24034.0,23940.0,14.5,108.5,-94.0,314.5,False,False,False
2018-11-05 06:36:04,24048.5,24064.0,23940.0,-15.5,108.5,-124.0,284.5,False,False,False
2018-11-05 06:36:34,24048.5,24034.0,23940.0,14.5,108.5,-94.0,254.5,False,False,False
2018-11-05 06:37:04,24048.5,24064.0,23940.0,-15.5,108.5,-124.0,224.5,False,False,False
2018-11-05 06:37:34,24048.5,24094.0,23940.0,-45.5,108.5,-154.0,194.5,False,False,False
2018-11-05 06:38:04,24048.5,24064.0,23940.0,-15.5,108.5,-124.0,164.5,False,False,False
2018-11-05 06:38:34,24048.5,24094.0,23940.0,-45.5,108.5,-154.0,134.5,False,False,False
2018-11-05 06:39:04,24048.5,24064.0,24540.0,-15.5,-491.5,476.0,104.5,False,False,False
2018-11-05 06:39:34,24048.5,24034.0,24540.0,14.5,-491.5,506.0,74.5,False,False,False
2018-11-05 06:40:04,24048.5,24034.0,24540.0,14.5,-491.5,506.0,44.5,False,False,False
2018-11-05 06:40:35,24048.5,24065.0,24540.0,-16.5,-491.5,475.0,13.5,False,False,False
2018-11-05 06:41:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,555.5,False,False,False
2018-11-05 06:41:34,24619.5,24574.0,24540.0,45.5,79.5,-34.0,525.5,False,False,False
2018-11-05 06:42:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,495.5,False,False,False
2018-11-05 06:42:34,24619.5,24574.0,24540.0,45.5,79.5,-34.0,465.5,False,False,False
2018-11-05 06:43:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,435.5,False,False,False
2018-11-05 06:43:34,24619.5,24574.0,24540.0,45.5,79.5,-34.0,405.5,False,False,False
2018-11-05 06:44:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,375.5,False,False,False
2018-11-05 06:44:34,24619.5,24574.0,24540.0,45.5,79.5,-34.0,345.5,False,False,False
2018-11-05 06:45:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,315.5,False,False,False
2018-11-05 06:45:34,24619.5,24574.0,24540.0,45.5,79.5,-34.0,285.5,False,False,False
2018-11-05 06:46:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,255.5,False,False,False
2018-11-05 06:46:35,24619.5,24575.0,24540.0,44.5,79.5,-35.0,224.5,False,False,False
2018-11-05 06:47:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,195.5,False,False,False
2018-11-05 06:47:34,24619.5,24634.0,24540.0,-14.5,79.5,-94.0,165.5,False,False,False
2018-11-05 06:48:04,24619.5,24604.0,24540.0,15.5,79.5,-64.0,135.5,False,False,False
2018-11-05 06:48:34,24619.5,24634.0,24540.0,-14.5,79.5,-94.0,105.5,False,False,False
2018-11-05 06:49:04,24619.5,24604.0,25080.0,15.5,-460.5,476.0,75.5,False,False,False
2018-11-05 06:49:36,24619.5,24606.0,25080.0,13.5,-460.5,474.0,43.5,False,False,False
2018-11-05 06:50:04,24619.5,24634.0,25080.0,-14.5,-460.5,446.0,15.5,False,False,False
2018-11-05 06:50:34,25218.5,25114.0,25080.0,104.5,138.5,-34.0,584.5,False,False,False
2018-11-05 06:51:05,25218.5,25145.0,25080.0,73.5,138.5,-65.0,553.5,False,False,False
2018-11-05 06:51:34,25218.5,25114.0,25080.0,104.5,138.5,-34.0,524.5,False,False,False
2018-11-05 06:52:04,25218.5,25144.0,25080.0,74.5,138.5,-64.0,494.5,False,False,False
2018-11-05 06:52:34,25218.5,25114.0,25080.0,104.5,138.5,-34.0,464.5,False,False,False
2018-11-05 06:53:04,25218.5,25144.0,25080.0,74.5,138.5,-64.0,434.5,False,False,False
2018-11-05 06:53:34,25218.5,25114.0,25080.0,104.5,138.5,-34.0,404.5,False,False,False
2018-11-05 06:54:04,25218.5,25144.0,25080.0,74.5,138.5,-64.0,374.5,False,False,False
2018-11-05 06:54:34,25218.5,25234.0,25080.0,-15.5,138.5,-154.0,344.5,False,False,False
2018-11-05 06:55:04,25218.5,25264.0,25080.0,-45.5,138.5,-184.0,314.5,False,False,False
2018-11-05 06:55:34,25218.5,25234.0,25080.0,-15.5,138.5,-154.0,284.5,False,False,False
2018-11-05 06:56:03,25218.5,25263.0,25080.0,-44.5,138.5,-183.0,255.5,False,False,False
2018-11-05 06:56:33,25218.5,25233.0,25080.0,-14.5,138.5,-153.0,225.5,False,False,False
2018-11-05 06:57:03,25218.5,25203.0,25080.0,15.5,138.5,-123.0,195.5,False,False,False
2018-11-05 06:57:34,25218.5,25234.0,25080.0,-15.5,138.5,-154.0,164.5,False,False,False
2018-11-05 06:58:03,25218.5,25263.0,25680.0,-44.5,-461.5,417.0,135.5,False,False,False
2018-11-05 06:58:33,25218.5,25233.0,25680.0,-14.5,-461.5,447.0,105.5,False,False,False
2018-11-05 06:59:03,25218.5,25203.0,25680.0,15.5,-461.5,477.0,75.5,False,False,False
2018-11-05 06:59:33,25218.5,25203.0,25680.0,15.5,-461.5,477.0,45.5,False,False,False
2018-11-05 07:00:03,25218.5,25233.0,25680.0,-14.5,-461.5,447.0,15.5,False,False,False
2018-11-05 07:00:34,25819.0,25714.0,25680.0,105.0,139.0,-34.0,585.0,False,False,False
2018-11-05 07:01:04,25819.0,25684.0,25680.0,135.0,139.0,-4.0,555.0,False,False,False
2018-11-05 07:01:34,25819.0,25714.0,25680.0,105.0,139.0,-34.0,525.0,False,False,False
2018-11-05 07:02:03,25819.0,25683.0,25680.0,136.0,139.0,-3.0,496.0,False,False,False
2018-11-05 07:02:34,25819.0,25714.0,25680.0,105.0,139.0,-34.0,465.0,False,False,False
2018-11-05 07:03:04,25819.0,25684.0,25680.0,135.0,139.0,-4.0,435.0,False,False,False
2018-11-05 07:03:33,25819.0,25713.0,25680.0,106.0,139.0,-33.0,406.0,False,False,False
2018-11-05 07:04:04,25819.0,25804.0,25680.0,15.0,139.0,-124.0,375.0,False,False,False
2018-11-05 07:04:33,25819.0,25773.0,25680.0,46.0,139.0,-93.0,346.0,False,False,False
2018-11-05 07:05:05,25819.0,25805.0,25680.0,14.0,139.0,-125.0,314.0,False,False,False
2018-11-05 07:05:33,25819.0,25773.0,25680.0,46.0,139.0,-93.0,286.0,False,False,False
2018-11-05 07:06:03,25819.0,25803.0,25680.0,16.0,139.0,-123.0,256.0,False,False,False
2018-11-05 07:06:33,25819.0,25773.0,25680.0,46.0,139.0,-93.0,226.0,False,False,False
2018-11-05 07:07:03,25819.0,25803.0,25680.0,16.0,139.0,-123.0,196.0,False,False,False
2018-11-05 07:07:34,25819.0,25774.0,25680.0,45.0,139.0,-94.0,165.0,False,False,False
2018-11-05 07:08:04,25819.0,25714.0,26100.0,105.0,-281.0,386.0,135.0,False,False,False
2018-11-05 07:08:34,25819.0,25744.0,26100.0,75.0,-281.0,356.0,105.0,False,False,False
2018-11-05 07:09:03,25819.0,25773.0,26100.0,46.0,-281.0,327.0,76.0,False,False,False
2018-11-05 07:09:34,25819.0,25804.0,26100.0,15.0,-281.0,296.0,45.0,False,False,False
2018-11-05 07:10:05,25819.0,25835.0,26100.0,-16.0,-281.0,265.0,14.0,False,False,False
2018-11-05 07:10:33,26629.0,26493.0,26100.0,136.0,529.0,-393.0,796.0,False,False,False
2018-11-05 07:11:04,26629.0,26464.0,26100.0,165.0,529.0,-364.0,765.0,False,False,False
2018-11-05 07:11:34,26629.0,26494.0,26100.0,135.0,529.0,-394.0,735.0,False,False,False
2018-11-05 07:12:04,26629.0,26464.0,26100.0,165.0,529.0,-364.0,705.0,False,False,False
2018-11-05 07:12:34,26629.0,26494.0,26100.0,135.0,529.0,-394.0,675.0,False,False,False
2018-11-05 07:13:04,26629.0,26464.0,26100.0,165.0,529.0,-364.0,645.0,False,False,False
2018-11-05 07:13:34,26629.0,26494.0,26100.0,135.0,529.0,-394.0,615.0,False,False,False
2018-11-05 07:14:04,26629.0,26464.0,26100.0,165.0,529.0,-364.0,585.0,False,False,False
2018-11-05 07:14:34,26629.0,26494.0,26100.0,135.0,529.0,-394.0,555.0,False,False,False
2018-11-05 07:15:04,26629.0,26464.0,26460.0,165.0,169.0,-4.0,525.0,False,False,False
2018-11-05 07:15:35,26629.0,26555.0,26460.0,74.0,169.0,-95.0,494.0,False,False,False
2018-11-05 07:16:06,26629.0,26526.0,26460.0,103.0,169.0,-66.0,463.0,False,False,False
2018-11-05 07:16:36,26629.0,26556.0,26460.0,73.0,169.0,-96.0,433.0,False,False,False
2018-11-05 07:17:04,26629.0,26524.0,26460.0,105.0,169.0,-64.0,405.0,False,False,False
2018-11-05 07:17:34,26629.0,26554.0,26460.0,75.0,169.0,-94.0,375.0,False,False,False
2018-11-05 07:18:04,26629.0,26644.0,26460.0,-15.0,169.0,-184.0,345.0,False,False,False
2018-11-05 07:18:34,26629.0,26614.0,26460.0,15.0,169.0,-154.0,315.0,False,False,False
2018-11-05 07:19:05,26629.0,26645.0,26460.0,-16.0,169.0,-185.0,284.0,False,False,False
2018-11-05 07:19:34,26629.0,26614.0,26460.0,15.0,169.0,-154.0,255.0,False,False,False
2018-11-05 07:20:05,26629.0,26645.0,26460.0,-16.0,169.0,-185.0,224.0,False,False,False
2018-11-05 07:20:34,26629.0,26614.0,26460.0,15.0,169.0,-154.0,195.0,False,False,False
2018-11-05 07:21:04,26629.0,26644.0,27000.0,-15.0,-371.0,356.0,165.0,False,False,True
2018-11-05 07:22:05,26629.0,26585.0,27000.0,44.0,-371.0,415.0,104.0,False,False,True
2018-11-05 07:22:34,26629.0,26614.0,27000.0,15.0,-371.0,386.0,75.0,False,False,True
2018-11-05 07:23:05,26629.0,26645.0,27000.0,-16.0,-371.0,355.0,44.0,False,False,True
2018-11-05 07:23:34,26629.0,26644.0,27000.0,-15.0,-371.0,356.0,15.0,False,False,True
2018-11-05 07:24:04,27499.5,27000.0,27000.0,499.5,499.5,0.0,855.5,False,True,True
2018-11-05 07:24:34,27499.5,27000.0,27000.0,499.5,499.5,0.0,825.5,False,True,True
2018-11-05 07:25:05,27499.5,27000.0,27000.0,499.5,499.5,0.0,794.5,False,True,True
2018-11-05 07:25:34,27499.5,27000.0,27000.0,499.5,499.5,0.0,765.5,False,True,True
2018-11-05 07:26:05,27499.5,27000.0,27000.0,499.5,499.5,0.0,734.5,False,True,True
2018-11-05 07:26:35,27499.5,27000.0,27000.0,499.5,499.5,0.0,704.5,False,True,True
2018-11-05 07:27:04,27499.5,27000.0,27000.0,499.5,499.5,0.0,675.5,False,True,True
2018-11-05 07:27:34,27499.5,27000.0,27000.0,499.5,499.5,0.0,645.5,False,True,True
2018-11-05 07:28:05,27499.5,27000.0,27000.0,499.5,499.5,0.0,614.5,False,True,True
2018-11-05 07:28:34,27499.5,27000.0,27000.0,499.5,499.5,0.0,585.5,False,True,True
2018-11-05 07:29:04,27499.5,27000.0,27000.0,499.5,499.5,0.0,555.5,False,True,True
2018-11-05 07:29:34,27499.5,27000.0,27000.0,499.5,499.5,0.0,525.5,False,True,True
2018-11-05 07:30:04,27499.5,27000.0,27300.0,499.5,199.5,300.0,495.5,False,True,False
2018-11-05 07:30:34,27499.5,27000.0,27300.0,499.5,199.5,300.0,465.5,False,True,False
2018-11-05 07:31:04,27499.5,27000.0,27300.0,499.5,199.5,300.0,435.5,False,True,False
2018-11-05 07:31:34,27499.5,27334.0,27300.0,165.5,199.5,-34.0,405.5,False,False,False
2018-11-05 07:32:05,27499.5,27305.0,27300.0,194.5,199.5,-5.0,374.5,False,False,False
2018-11-05 07:32:34,27499.5,27334.0,27300.0,165.5,199.5,-34.0,345.5,False,False,False
2018-11-05 07:33:04,27499.5,27304.0,27300.0,195.5,199.5,-4.0,315.5,False,False,False
2018-11-05 07:33:35,27499.5,27335.0,27300.0,164.5,199.5,-35.0,284.5,False,False,False
2018-11-05 07:34:04,27499.5,27424.0,27300.0,75.5,199.5,-124.0,255.5,False,False,False
2018-11-05 07:34:34,27499.5,27394.0,27300.0,105.5,199.5,-94.0,225.5,False,False,False
2018-11-05 07:35:04,27499.5,27424.0,27720.0,75.5,-220.5,296.0,195.5,False,False,False
2018-11-05 07:35:34,27499.5,27394.0,27720.0,105.5,-220.5,326.0,165.5,False,False,False
2018-11-05 07:36:04,27499.5,27424.0,27720.0,75.5,-220.5,296.0,135.5,False,False,False
2018-11-05 07:36:34,27499.5,27514.0,27720.0,-14.5,-220.5,206.0,105.5,False,False,False
2018-11-05 07:37:06,27499.5,27546.0,27720.0,-46.5,-220.5,174.0,73.5,False,False,False
2018-11-05 07:37:36,27499.5,27516.0,27720.0,-16.5,-220.5,204.0,43.5,False,False,False
2018-11-05 07:38:05,27499.5,27545.0,27720.0,-45.5,-220.5,175.0,14.5,False,False,False
2018-11-05 07:38:34,27720.0,27720.0,27720.0,0.0,0.0,0.0,206.0,True,True,False
2018-11-05 07:39:04,27720.0,27720.0,27720.0,0.0,0.0,0.0,176.0,True,True,False
2018-11-05 07:39:35,27720.0,27720.0,27720.0,0.0,0.0,0.0,145.0,True,True,False
2018-11-05 07:40:04,27720.0,27720.0,27720.0,0.0,0.0,0.0,116.0,True,True,False
2018-11-05 07:40:34,27720.0,27720.0,27720.0,0.0,0.0,0.0,86.0,True,True,False
2018-11-05 07:41:04,27720.0,27720.0,27720.0,0.0,0.0,0.0,56.0,True,True,False
2018-11-05 07:41:34,27720.0,27720.0,27720.0,0.0,0.0,0.0,26.0,True,True,False
2018-11-05 07:42:04,28639.0,27720.0,28020.0,919.0,619.0,300.0,915.0,False,True,False
2018-11-05 07:42:34,28639.0,27720.0,28020.0,919.0,619.0,300.0,885.0,False,True,False
2018-11-05 07:43:04,28639.0,27720.0,28020.0,919.0,619.0,300.0,855.0,False,True,False
2018-11-05 07:43:34,28639.0,28414.0,28020.0,225.0,619.0,-394.0,825.0,False,False,False
2018-11-05 07:44:04,28639.0,28384.0,28020.0,255.0,619.0,-364.0,795.0,False,False,False
2018-11-05 07:44:34,28639.0,28414.0,28020.0,225.0,619.0,-394.0,765.0,False,False,False
2018-11-05 07:45:04,28639.0,28384.0,28020.0,255.0,619.0,-364.0,735.0,False,False,False
2018-11-05 07:45:34,28639.0,28414.0,28020.0,225.0,619.0,-394.0,705.0,False,False,False
2018-11-05 07:46:04,28639.0,28384.0,28020.0,255.0,619.0,-364.0,675.0,False,False,False
2018-11-05 07:46:34,28639.0,28414.0,28020.0,225.0,619.0,-394.0,645.0,False,False,False
2018-11-05 07:47:04,28639.0,28384.0,28200.0,255.0,439.0,-184.0,615.0,False,False,True
2018-11-05 07:47:34,28639.0,28414.0,28200.0,225.0,439.0,-214.0,585.0,False,False,True
2018-11-05 07:48:04,28639.0,28384.0,28200.0,255.0,439.0,-184.0,555.0,False,False,True
2018-11-05 07:48:34,28639.0,28414.0,28200.0,225.0,439.0,-214.0,525.0,False,False,True
2018-11-05 07:49:04,28639.0,28384.0,28200.0,255.0,439.0,-184.0,495.0,False,False,True
2018-11-05 07:49:35,28639.0,28415.0,28200.0,224.0,439.0,-215.0,464.0,False,False,True
2018-11-05 07:50:04,28639.0,28384.0,28380.0,255.0,259.0,-4.0,435.0,False,False,False
2018-11-05 07:50:34,28639.0,28414.0,28380.0,225.0,259.0,-34.0,405.0,False,False,False
2018-11-05 07:51:04,28639.0,28384.0,28380.0,255.0,259.0,-4.0,375.0,False,False,False
2018-11-05 07:51:34,28639.0,28414.0,28380.0,225.0,259.0,-34.0,345.0,False,False,False
2018-11-05 07:52:05,28639.0,28385.0,28380.0,254.0,259.0,-5.0,314.0,False,False,False
2018-11-05 07:52:35,28639.0,28415.0,28380.0,224.0,259.0,-35.0,284.0,False,False,False
2018-11-05 07:53:04,28639.0,28444.0,28860.0,195.0,-221.0,416.0,255.0,False,False,False
2018-11-05 07:53:37,28639.0,28477.0,28860.0,162.0,-221.0,383.0,222.0,False,False,False
2018-11-05 07:54:07,28639.0,28507.0,28860.0,132.0,-221.0,353.0,192.0,False,False,False
2018-11-05 07:54:38,28639.0,28538.0,28860.0,101.0,-221.0,322.0,161.0,False,False,False
2018-11-05 07:55:04,28639.0,28534.0,28860.0,105.0,-221.0,326.0,135.0,False,False,False
2018-11-05 07:55:35,28639.0,28565.0,28860.0,74.0,-221.0,295.0,104.0,False,False,False
2018-11-05 07:56:05,28639.0,28595.0,28860.0,44.0,-221.0,265.0,74.0,False,False,False
2018-11-05 07:56:34,28639.0,28624.0,28860.0,15.0,-221.0,236.0,45.0,False,False,False
2018-11-05 07:57:04,28639.0,28654.0,28860.0,-15.0,-221.0,206.0,15.0,False,False,False
2018-11-05 07:57:34,28999.0,28620.0,28860.0,379.0,139.0,240.0,345.0,False,True,False
2018-11-05 07:58:04,28999.0,28620.0,28860.0,379.0,139.0,240.0,315.0,False,True,False
2018-11-05 07:58:34,28999.0,28894.0,28860.0,105.0,139.0,-34.0,285.0,False,False,False
2018-11-05 07:59:04,28999.0,28864.0,28860.0,135.0,139.0,-4.0,255.0,False,False,False
2018-11-05 07:59:34,28999.0,28894.0,28860.0,105.0,139.0,-34.0,225.0,False,False,False
2018-11-05 08:00:04,28999.0,28864.0,28860.0,135.0,139.0,-4.0,195.0,False,False,False
2018-11-05 08:00:34,28999.0,28894.0,28860.0,105.0,139.0,-34.0,165.0,False,False,False
2018-11-05 08:01:04,28999.0,28894.0,29400.0,105.0,-401.0,506.0,135.0,False,False,False
2018-11-05 08:01:34,28999.0,28924.0,29400.0,75.0,-401.0,476.0,105.0,False,False,False
2018-11-05 08:02:04,28999.0,28954.0,29400.0,45.0,-401.0,446.0,75.0,False,False,False
2018-11-05 08:02:35,28999.0,29135.0,29400.0,-136.0,-401.0,265.0,44.0,False,False,False
2018-11-05 08:03:04,28999.0,29014.0,29400.0,-15.0,-401.0,386.0,15.0,False,False,False
2018-11-05 08:03:34,29179.0,29134.0,29400.0,45.0,-221.0,266.0,165.0,False,False,False
2018-11-05 08:04:04,29179.0,29104.0,29400.0,75.0,-221.0,296.0,135.0,False,False,False
2018-11-05 08:04:34,29179.0,29134.0,29400.0,45.0,-221.0,266.0,105.0,False,False,False
2018-11-05 08:05:04,29179.0,29134.0,29400.0,45.0,-221.0,266.0,75.0,False,False,False
2018-11-05 08:05:34,29179.0,29164.0,29400.0,15.0,-221.0,236.0,45.0,False,False,False
2018-11-05 08:06:04,29179.0,29194.0,29400.0,-15.0,-221.0,206.0,15.0,False,False,False
2018-11-05 08:06:34,29539.5,29434.0,29400.0,105.5,139.5,-34.0,345.5,False,False,False
2018-11-05 08:07:04,29539.5,29404.0,29400.0,135.5,139.5,-4.0,315.5,False,False,False
2018-11-05 08:07:34,29539.5,29434.0,29400.0,105.5,139.5,-34.0,285.5,False,False,False
2018-11-05 08:08:04,29539.5,29404.0,29400.0,135.5,139.5,-4.0,255.5,False,False,False
2018-11-05 08:08:34,29539.5,29434.0,29400.0,105.5,139.5,-34.0,225.5,False,False,False
2018-11-05 08:09:04,29539.5,29404.0,29400.0,135.5,139.5,-4.0,195.5,False,False,False
2018-11-05 08:09:34,29539.5,29434.0,29400.0,105.5,139.5,-34.0,165.5,False,False,False
2018-11-05 08:10:04,29539.5,29434.0,29520.0,105.5,19.5,86.0,135.5,False,False,True
2018-11-05 08:10:35,29539.5,29465.0,29520.0,74.5,19.5,55.0,104.5,False,False,True
2018-11-05 08:11:34,29539.5,29524.0,29520.0,15.5,19.5,-4.0,45.5,False,False,True
2018-11-05 08:12:04,29539.5,29554.0,29700.0,-14.5,-160.5,146.0,15.5,False,False,False
2018-11-05 08:12:35,30080.5,29520.0,29700.0,560.5,380.5,180.0,525.5,False,True,False
2018-11-05 08:13:04,30080.5,29520.0,29700.0,560.5,380.5,180.0,496.5,False,True,False
2018-11-05 08:13:39,30080.5,29859.0,29700.0,221.5,380.5,-159.0,461.5,False,False,False
2018-11-05 08:14:05,30080.5,29825.0,29700.0,255.5,380.5,-125.0,435.5,False,False,False
2018-11-05 08:14:34,30080.5,29854.0,29700.0,226.5,380.5,-154.0,406.5,False,False,False
2018-11-05 08:15:04,30080.5,30004.0,29880.0,76.5,200.5,-124.0,376.5,False,False,False
2018-11-05 08:15:35,30080.5,29975.0,29880.0,105.5,200.5,-95.0,345.5,False,False,False
2018-11-05 08:16:05,30080.5,30005.0,29880.0,75.5,200.5,-125.0,315.5,False,False,False
2018-11-05 08:16:35,30080.5,29975.0,29880.0,105.5,200.5,-95.0,285.5,False,False,False
2018-11-05 08:17:05,30080.5,30005.0,29880.0,75.5,200.5,-125.0,255.5,False,False,False
2018-11-05 08:17:33,30080.5,29973.0,29880.0,107.5,200.5,-93.0,227.5,False,False,False
2018-11-05 08:18:05,30080.5,30005.0,30060.0,75.5,20.5,55.0,195.5,False,False,False
2018-11-05 08:18:34,30080.5,29974.0,30060.0,106.5,20.5,86.0,166.5,False,False,False
